Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
281,0.0,1.3812,-0.0573,False,False,False,-3.2183,3.5500,0.9696,3.5288,1.3262,-3.0379,-0.0383,0.3096,-0.1059,-0.2216,-0.1744,0.3029,0.2906,0.1980,0.3859,1.0710,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0746,-0.0206,-0.0389,-0.0350,0.0370,-0.0429,-0.1599,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
282,0.0,1.3796,-0.0102,False,False,False,-3.2176,3.5503,0.9692,3.5285,1.3266,-3.0384,0.0750,-0.0289,-0.0378,-0.0328,0.0387,-0.0459,0.3075,0.1991,0.3835,1.0710,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0114,-0.0263,-0.0531,0.0676,-0.0746,0.0252,1.2994,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
283,0.0,1.3799,-0.0249,False,False,False,-3.2161,3.5498,0.9685,3.5279,1.3274,-3.0392,0.1427,-0.0497,-0.0719,-0.0622,0.0735,-0.0873,0.3147,0.1986,0.3837,1.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0589,0.0676,0.0691,-0.0588,0.0206,0.0429,-1.5127,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
284,0.0,1.3799,-0.0035,False,False,False,-3.2160,3.5497,0.9685,3.5279,1.3274,-3.0392,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3072,0.1986,0.3837,1.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0517,0.0213,0.0573,0.0440,0.0603,-0.0136,-0.5005,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
285,0.0,1.3807,-0.0343,False,False,False,-3.2147,3.5516,0.9705,3.5262,1.3259,-3.0413,0.0556,0.1249,0.0975,-0.1417,-0.1366,-0.1265,0.2630,0.1962,0.3836,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0298,0.0656,0.0519,-0.0742,-0.0713,-0.0667,-2.0710,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
286,0.0,1.3816,-0.0167,False,False,False,-3.2132,3.5530,0.9714,3.5240,1.3240,-3.0423,0.0737,-0.0796,-0.0497,-0.0150,0.0051,0.0793,0.2623,0.1941,0.3833,1.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0745,-0.0747,-0.0483,-0.0170,0.0032,0.0775,-0.6810,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
287,0.0,1.3816,-0.0176,False,False,False,-3.2132,3.5530,0.9714,3.5240,1.3240,-3.0423,0.0737,-0.0796,-0.0497,-0.0150,0.0051,0.0793,0.2623,0.1941,0.3833,1.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0750,0.0618,-0.0168,-0.0101,0.0270,-0.0429,1.7655,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
288,0.0,1.3795,-0.0265,False,False,False,-3.2118,3.5515,0.9705,3.5237,1.3241,-3.0408,0.1402,-0.1486,-0.0945,-0.0285,0.0098,0.1507,0.2674,0.1947,0.3792,1.0709,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0750,0.0171,0.0250,-0.0741,0.0724,-0.0531,-0.0283,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
289,0.0,1.3794,-0.0015,False,False,False,-3.2117,3.5509,0.9705,3.5237,1.3241,-3.0408,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.2988,0.1922,0.3767,1.0708,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0139,-0.0709,0.0734,0.0627,-0.0514,0.0444,0.0105,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
290,0.0,1.3794,-0.0028,False,False,False,-3.2109,3.5468,0.9746,3.5272,1.3212,-3.0383,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3398,0.1922,0.3767,1.0708,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0077,0.0182,0.0513,0.0471,0.0177,0.0065,0.4623,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
291,0.0,1.3790,-0.0148,False,False,False,-3.2105,3.5475,0.9744,3.5282,1.3211,-3.0389,0.0307,0.0410,-0.0662,0.0556,-0.0298,-0.0636,0.3836,0.1896,0.3737,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0307,0.0412,-0.0657,0.0561,-0.0296,-0.0635,0.9366,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
292,0.0,1.3813,-0.0282,False,False,False,-3.2099,3.5482,0.9732,3.5293,1.3205,-3.0401,0.0583,0.0779,-0.1258,0.1057,-0.0565,-0.1207,0.3971,0.1898,0.3788,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0726,0.0080,0.0121,-0.0399,0.0644,-0.0616,-0.3544,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
293,0.0,1.3813,-0.0277,False,False,False,-3.2099,3.5482,0.9732,3.5293,1.3205,-3.0401,0.0583,0.0779,-0.1258,0.1057,-0.0565,-0.1207,0.3971,0.1898,0.3788,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0413,0.0223,0.0602,-0.0148,-0.0457,0.0323,0.3307,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
294,0.0,1.3785,-0.0425,False,False,False,-3.2135,3.5524,0.9713,3.5257,1.3218,-3.0365,-0.1706,0.2080,-0.0916,-0.1722,0.0625,0.1763,0.3138,0.1967,0.3802,1.0702,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0630,0.0765,-0.0338,-0.0636,0.0231,0.0651,-2.1298,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
295,0.0,1.3783,-0.0563,False,False,False,-3.2156,3.5550,0.9701,3.5235,1.3226,-3.0342,-0.2165,0.2639,-0.1162,-0.2186,0.0794,0.2237,0.2954,0.1962,0.3792,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0427,-0.0042,0.0298,-0.0363,-0.0187,-0.0054,1.6492,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
296,0.0,1.3783,-0.0172,False,False,False,-3.2189,3.5579,0.9692,3.5203,1.3243,-3.0318,-0.0255,-0.0788,0.0447,-0.0671,0.0698,-0.0259,0.3184,0.1962,0.3792,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0321,-0.0703,0.0434,-0.0697,0.0707,-0.0233,0.8050,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
297,0.0,1.3831,-0.0341,False,False,False,-3.2194,3.5565,0.9700,3.5190,1.3256,-3.0323,-0.0525,-0.1444,0.0850,-0.1275,0.1326,-0.0493,0.3370,0.1913,0.3840,1.0708,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0526,0.0101,-0.0770,-0.0017,0.0643,-0.0618,0.9289,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
298,0.0,1.3830,-0.0022,False,False,False,-3.2194,3.5563,0.9700,3.5190,1.3256,-3.0323,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3551,0.1884,0.3812,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0614,0.0086,0.0324,0.0765,-0.0157,0.0607,1.6245,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
299,0.0,1.3830,-0.0171,False,False,False,-3.2192,3.5571,0.9698,3.5194,1.3260,-3.0315,0.0792,0.0650,-0.0540,-0.0335,0.0560,0.0248,0.4351,0.1884,0.3812,1.0707,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0786,0.0651,-0.0537,-0.0327,0.0559,0.0254,1.7901,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
300,0.0,1.3841,-0.0297,False,False,False,-3.2181,3.5566,0.9677,3.5209,1.3251,-3.0292,-0.0305,-0.1158,-0.0699,0.1399,-0.1293,0.1188,0.3986,0.1875,0.3833,1.0704,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0142,-0.0596,-0.0378,0.0730,-0.0670,0.0630,-2.2464,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
301,0.0,1.3835,-0.0279,False,False,False,-3.2181,3.5566,0.9677,3.5209,1.3251,-3.0292,-0.0305,-0.1158,-0.0699,0.1399,-0.1293,0.1188,0.3986,0.1890,0.3835,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0732,-0.0693,0.0745,0.0766,-0.0315,-0.0177,2.6578,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
302,0.0,1.3835,-0.0454,False,False,False,-3.2185,3.5549,0.9667,3.5229,1.3232,-3.0275,-0.0432,-0.1651,-0.0998,0.1996,-0.1844,0.1694,0.3786,0.1890,0.3835,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0204,0.0333,-0.0518,0.0393,0.0218,-0.0145,-0.8256,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
303,0.0,1.3835,-0.0017,False,False,False,-3.2185,3.5544,0.9667,3.5229,1.3232,-3.0275,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3903,0.1890,0.3835,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0655,-0.0551,0.0230,0.0488,0.0280,0.0462,1.8995,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
304,0.0,1.3844,-0.0166,False,False,False,-3.2188,3.5541,0.9674,3.5228,1.3229,-3.0277,0.0388,0.0300,0.0428,-0.0602,-0.0575,-0.0685,0.4500,0.1835,0.3798,1.0704,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0381,0.0294,0.0430,-0.0597,-0.0572,-0.0681,-2.5521,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
305,0.0,1.3844,-0.0271,False,False,False,-3.2199,3.5568,0.9673,3.5214,1.3223,-3.0312,-0.1187,0.1432,-0.0588,-0.0195,0.0310,-0.1448,0.4442,0.1835,0.3798,1.0704,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0617,0.0758,-0.0301,-0.0114,0.0152,-0.0775,-0.2598,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
306,0.0,1.3844,-0.0242,False,False,False,-3.2199,3.5568,0.9673,3.5214,1.3223,-3.0312,-0.1187,0.1432,-0.0588,-0.0195,0.0310,-0.1448,0.4442,0.1835,0.3798,1.0704,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0535,-0.0019,-0.0289,0.0623,0.0129,0.0472,1.5321,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
307,0.0,1.3842,-0.0374,False,False,False,-3.2216,3.5588,0.9665,3.5211,1.3228,-3.0333,-0.1693,0.2044,-0.0838,-0.0278,0.0443,-0.2066,0.4365,0.1843,0.3802,1.0705,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0285,0.0720,0.0125,-0.0724,-0.0060,0.0486,2.6052,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
308,0.0,1.3805,0.0019,False,False,False,-3.2217,3.5590,0.9665,3.5211,1.3228,-3.0333,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4763,0.1930,0.3808,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0349,-0.0305,-0.0471,-0.0124,-0.0205,-0.0275,2.0736,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
309,0.0,1.3805,-0.0120,False,False,False,-3.2211,3.5591,0.9659,3.5203,1.3230,-3.0332,0.0310,0.0397,-0.0052,-0.0617,0.0449,0.0369,0.5077,0.1930,0.3808,1.0703,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0314,0.0392,-0.0057,-0.0618,0.0447,0.0367,1.2682,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
310,0.0,1.3784,-0.0189,False,False,False,-3.2183,3.5610,0.9676,3.5191,1.3235,-3.0316,0.1446,0.0800,0.1178,-0.0036,-0.0252,0.0605,0.5718,0.1963,0.3800,1.0700,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0767,0.0427,0.0619,-0.0031,-0.0124,0.0326,2.6046,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
311,0.0,1.3752,-0.0283,False,False,False,-3.2162,3.5622,0.9693,3.5191,1.3231,-3.0307,0.2063,0.1142,0.1680,-0.0052,-0.0360,0.0863,0.5877,0.2009,0.3775,1.0699,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0292,0.0690,0.0783,0.0376,0.0695,0.0264,0.1873,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
312,0.0,1.3752,-0.0304,False,False,False,-3.2162,3.5622,0.9693,3.5191,1.3231,-3.0307,0.2063,0.1142,0.1680,-0.0052,-0.0360,0.0863,0.5877,0.2009,0.3775,1.0699,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0746,-0.0131,0.0133,0.0284,-0.0018,-0.0519,2.4027,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
313,0.0,1.3734,-0.0457,False,False,False,-3.2122,3.5585,0.9722,3.5151,1.3229,-3.0341,0.1863,-0.1833,0.1407,-0.1940,-0.0083,-0.1659,0.6041,0.2010,0.3735,1.0701,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0689,-0.0675,0.0519,-0.0716,-0.0031,-0.0612,2.0935,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
314,0.0,1.3818,-0.0110,False,False,False,-3.2095,3.5557,0.9740,3.5126,1.3228,-3.0362,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.5964,0.1918,0.3821,1.0706,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0356,0.0730,-0.0733,0.0126,0.0506,0.0461,0.5581,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
315,0.0,1.3818,-0.0137,False,False,False,-3.2092,3.5564,0.9733,3.5127,1.3233,-3.0357,0.0303,0.0807,-0.0751,0.0150,0.0507,0.0483,0.5839,0.1918,0.3821,1.0706,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0542,0.0760,0.0504,0.0768,-0.0718,0.0286,3.0242,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
316,0.0,0.0379,-3.6696,True,False,False,-3.2637,3.6322,1.0243,3.5891,1.2523,-3.0072,-0.0269,-0.0240,0.0631,-0.0489,0.0756,-0.0049,0.6752,0.8127,-0.2670,0.0456,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0269,-0.0240,0.0631,-0.0489,0.0756,-0.0049,1.2825,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
317,0.0,0.0389,16.1571,True,False,False,-0.4528,4.7545,-0.2276,-1.2861,-0.1057,1.4755,-0.0991,-0.0832,-0.1343,-0.1091,-0.1060,0.0136,0.0599,0.8065,-0.2627,0.0788,0.8020,-0.2600,0.0403,0.8020,-0.2600,0.2603,False,-0.0522,-0.0436,-0.0707,-0.0574,-0.0558,0.0072,0.6980,grasp,0.8020,-0.2600,0.0403,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
318,0.0,0.0473,-0.0039,False,False,False,5.8152,5.6796,0.7782,4.5642,-1.5648,-5.1566,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0200,0.8003,-0.2540,0.0568,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0075,0.0238,0.0714,-0.0295,0.0752,0.0278,-0.5223,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
319,0.0,0.0443,-0.0071,False,False,False,5.8153,5.6799,0.7790,4.5639,-1.5641,-5.1563,0.0062,0.0237,0.0712,-0.0302,0.0754,0.0287,0.0395,0.8002,-0.2529,0.0536,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0777,-0.0396,-0.0448,-0.0101,0.0437,0.0375,-1.6664,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
320,0.0,0.1072,-0.0658,False,False,False,5.7376,5.6402,0.7341,4.5538,-1.5204,-5.1188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2078,0.8028,-0.3145,0.1022,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0388,-0.0099,-0.0113,-0.0323,0.0141,-0.0259,2.9844,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
321,0.0,0.1064,-0.0006,False,False,False,5.7376,5.6402,0.7341,4.5538,-1.5204,-5.1188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2078,0.8029,-0.3145,0.1012,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0003,-0.0295,-0.0316,-0.0233,0.0005,-0.0788,-0.5797,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
322,0.0,0.1055,-0.0095,False,False,False,5.7376,5.6404,0.7334,4.5536,-1.5200,-5.1195,0.0420,0.0256,-0.0575,0.0060,0.0223,-0.0482,0.2418,0.8031,-0.3149,0.1000,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0416,0.0255,-0.0577,0.0057,0.0224,-0.0485,-1.1267,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
323,0.0,0.1053,-0.0099,False,False,False,5.7382,5.6425,0.7311,4.5548,-1.5193,-5.1191,-0.0163,0.1077,-0.0846,0.0738,0.0217,0.0862,0.3032,0.8034,-0.3145,0.0999,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0076,0.0572,-0.0456,0.0390,0.0119,0.0444,2.9885,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
324,0.0,0.1022,-0.0178,False,False,False,5.7382,5.6425,0.7311,4.5548,-1.5193,-5.1191,-0.0163,0.1077,-0.0846,0.0738,0.0217,0.0862,0.3032,0.8041,-0.3140,0.0966,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0484,0.0002,0.0645,-0.0645,-0.0717,0.0141,-1.4612,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
325,0.0,0.1001,-0.0014,False,False,False,5.7380,5.6443,0.7299,4.5558,-1.5190,-5.1179,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3431,0.8042,-0.3141,0.0942,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0491,0.0608,0.0527,-0.0210,-0.0150,0.0533,2.1986,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
326,0.0,0.1001,-0.0132,False,False,False,5.7384,5.6448,0.7304,4.5556,-1.5191,-5.1174,0.0494,0.0572,0.0539,-0.0221,-0.0153,0.0521,0.3627,0.8042,-0.3141,0.0942,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0253,0.0330,-0.0051,-0.0647,0.0089,0.0599,2.1269,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
327,0.0,0.0980,-0.0097,False,False,False,5.7389,5.6444,0.7302,4.5560,-1.5188,-5.1175,0.0504,-0.0609,-0.0183,0.0386,0.0270,-0.0143,0.3966,0.8045,-0.3131,0.0921,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0504,-0.0609,-0.0183,0.0386,0.0270,-0.0143,-0.6563,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
328,0.0,0.0991,-0.0138,False,False,False,5.7405,5.6433,0.7294,4.5560,-1.5176,-5.1181,0.0517,0.0112,-0.0449,-0.0781,0.0701,-0.0306,0.3509,0.8048,-0.3122,0.0941,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0535,0.0091,-0.0453,-0.0774,0.0706,-0.0309,-1.6498,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
329,0.0,0.0997,-0.0083,False,False,False,5.7413,5.6429,0.7283,4.5548,-1.5161,-5.1186,-0.0230,-0.0634,-0.0251,0.0306,0.0205,0.0064,0.3654,0.8053,-0.3118,0.0950,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0212,-0.0632,-0.0259,0.0291,0.0218,0.0058,0.7521,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
330,0.0,0.0998,-0.0074,False,False,False,5.7413,5.6429,0.7283,4.5548,-1.5161,-5.1186,-0.0230,-0.0634,-0.0251,0.0306,0.0205,0.0064,0.3654,0.8065,-0.3111,0.0955,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0259,-0.0279,0.0722,0.0332,-0.0530,0.0451,-2.4838,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
331,0.0,0.1006,-0.0225,False,False,False,5.7392,5.6424,0.7274,4.5559,-1.5145,-5.1163,-0.1111,0.0482,-0.0254,0.0349,0.0789,0.1425,0.3235,0.8065,-0.3114,0.0963,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0588,0.0237,-0.0139,0.0189,0.0419,0.0751,-1.7673,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
332,0.0,0.1024,-0.0315,False,False,False,5.7376,5.6431,0.7271,4.5564,-1.5134,-5.1143,-0.1584,0.0683,-0.0363,0.0497,0.1126,0.2033,0.3087,0.8059,-0.3124,0.0978,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0553,-0.0729,-0.0210,-0.0695,0.0547,0.0655,-1.9662,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
333,0.0,0.1045,-0.0180,False,False,False,5.7380,5.6425,0.7269,4.5557,-1.5128,-5.1136,0.0592,-0.0741,-0.0206,-0.0700,0.0535,0.0634,0.2785,0.8058,-0.3131,0.0998,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0140,-0.0021,-0.0066,0.0710,0.0659,-0.0346,0.1384,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
334,0.0,0.1074,-0.0139,False,False,False,5.7395,5.6413,0.7261,4.5541,-1.5124,-5.1129,0.0331,0.0321,-0.0347,-0.0223,-0.0540,-0.0515,0.2256,0.8068,-0.3122,0.1036,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0353,0.0289,-0.0351,-0.0236,-0.0529,-0.0503,-2.8220,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
335,0.0,0.1080,-0.0230,False,False,False,5.7401,5.6419,0.7255,4.5537,-1.5134,-5.1139,0.0639,0.0591,-0.0659,-0.0424,-0.1025,-0.0978,0.2071,0.8070,-0.3121,0.1044,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0193,0.0025,0.0468,0.0069,0.0538,0.0051,-0.3853,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
336,0.0,0.1075,-0.0143,False,False,False,5.7407,5.6425,0.7250,4.5532,-1.5130,-5.1144,0.0599,0.0615,-0.0507,-0.0476,0.0340,-0.0507,0.2097,0.8075,-0.3117,0.1040,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0599,0.0615,-0.0507,-0.0476,0.0340,-0.0507,-1.8888,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
337,0.0,0.1070,-0.0139,False,False,False,5.7417,5.6439,0.7248,4.5531,-1.5131,-5.1154,-0.0278,0.0090,0.0794,0.0749,-0.0710,-0.0050,0.1936,0.8083,-0.3108,0.1039,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0257,0.0108,0.0785,0.0740,-0.0703,-0.0060,-1.9916,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
338,0.0,0.1070,-0.0018,False,False,False,5.7412,5.6442,0.7263,4.5545,-1.5145,-5.1155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2089,0.8077,-0.3109,0.1038,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0205,-0.0375,0.0031,0.0346,0.0665,0.0716,1.2980,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
339,0.0,0.1047,-0.0111,False,False,False,5.7410,5.6438,0.7263,4.5548,-1.5138,-5.1148,-0.0199,-0.0390,0.0016,0.0332,0.0679,0.0717,0.2289,0.8067,-0.3112,0.1012,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0434,-0.0272,0.0256,-0.0172,-0.0190,0.0401,-2.0035,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
